x,y
0.47932306384132817,2.04025508663352
0.2864961735272108,1.4321013319259992
0.022216695186381585,1.353178903861824
0.5453879896772311,2.222380927550802
0.0012294157898979918,0.9117640648506542
0.5108467779409858,2.0652752089599677
0.5062365812460261,1.9813979940497035
0.5102233389180687,1.968028085603377
0.5987928654586285,2.2047573285997593
0.684324138875556,2.5349293499965495
0.5868795719760412,1.9950444609193125
0.25686347940245613,1.4710886025667638
0.12145468756213984,1.2475681121327906
0.7206013941838119,2.4150694537536985
0.9724992421261188,2.912419061645847
0.09725689594343667,1.2733682645899091
0.7249930035323271,2.581975852268427
0.7119028835484483,2.569263356965414
0.38794589170432703,1.5620065069726996
0.3383157141243336,1.819648380338755
0.9207362689831029,3.0527193270916566
0.486533513873166,2.0674326285083358
0.6744037697874316,1.843940799099347
0.7681886343321872,2.565304331866155
0.5548957073809433,2.1145630432995706
0.2709032623376436,1.1522267362124765
0.4861507967505122,2.078082249543964
0.5956116618978274,2.347606617393752
0.6683466881472647,2.041587703813463
0.6197676589429026,2.0575411364040375
0.22240709786013846,1.6442127426704338
0.5597217940946897,2.233665800934987
0.3488867271390821,1.801799132763507
0.10120424704809217,1.4107489936512418
0.5880833612204046,2.0905654645270597
0.015039215503678038,1.152017343760905
0.5610739933290589,2.176556936118006
0.8549546086760824,2.69837469979745
0.6529266287976112,2.1973142333042306
0.273505614637819,1.4868163845314895
0.26997751605295683,1.6205792685731935
0.8141800543404417,2.2497367141373985
0.18652812408166142,1.3871227509351534
0.921246125610356,2.4834956098970844
0.5810216938835253,2.591406260822315
0.13370997582921018,1.1921354178293744
0.12280709429466419,1.1830898461054997
0.9554985713870943,2.9093725662839174
0.7267580502307741,2.5287580615677685
0.042237434373199934,0.8643379564448886
0.31569172831061953,1.7491714818795172
0.246057845094643,1.4933794601464114
0.5577829582884615,2.558676236062194
0.3674468074549956,1.8203651866163342
0.2639628951343359,1.4658309204296047
0.3081069946566287,1.5887465762395097
0.20227719503793473,1.5026404936636963
0.957682444551761,2.7563503321879166
0.45907203787007556,1.7119306066645432
0.30419861434797957,1.386986667075074
0.7188233771728801,1.8799366372968016
0.24985353564513058,1.2433086591667741
0.5056020105986889,1.9335977339600734
0.9912305503202462,3.167665168618907
0.412134654750163,1.8761133710779898
0.8280416863995131,2.7480430054336065
0.5634752211559139,2.2081027703951217
0.06492807182570803,1.418262513847529
0.9899764764266569,3.3057875522393503
0.9498269295873843,2.7061492648448033
0.9821110685964077,2.629459737089579
0.055186575029985585,1.2415112977333027
0.41843923699064944,1.9240425664607412
0.885379502195416,3.354212149492872
0.1837864444095566,1.132220327337519
0.48485942885220223,2.436447996255458
0.8900410403226551,2.360800573727325
0.5289922924044941,1.9086978930475045
0.8260362978904158,2.7373119395377206
0.6993647424113618,2.2659132940773086
0.6654583908499551,2.4828121316943794
0.10466244307046346,1.2217820737336706
0.5625806078008103,1.9971794013678026
0.17907284645611377,1.430193998880738
0.37502515845188567,2.1608955357094692
0.9843060903579725,2.9488895360763743
0.5051032945227215,1.9996309149076277
0.5266973111040416,1.8810851895750014
0.768748912919898,2.512576875764268
0.9300677200360205,2.6724749995344133
0.569651554184804,2.183219931313576
0.6243702920720103,2.1295534084511503
0.4474203656435479,1.9387845599577482
0.8418343105637216,2.1896052927747345
0.9818193691287026,2.8386289996506733
0.5156160279120013,1.7986466594738828
0.7140934336319172,2.44623119675467
0.14796910742850755,1.176733651778168
0.5047023955209529,1.710380417623882
0.534444719079385,2.488052779175325
0.2649778093278665,1.6651010324838234
0.48703929881625907,2.1547218937704864
0.1561921557435102,1.5217336499352312
0.9074291112606232,2.7973841869493596
0.500992781562985,1.4792397456191428
0.7360326218726354,2.3278568234585384
0.8643634086448585,3.0063111585307287
0.17550334290312197,1.266287194709477
0.8297714304308836,2.3074178188976555
0.46449921644981773,1.6849426383774477
0.9577962981501905,2.937711571243232
0.6074470234969517,2.407133397280705
0.40727891895224555,1.74394826471675
0.06465638784859462,1.3505593526455848
0.6114010396269396,2.1219659967034854
0.9873921731881903,3.15085350228541
0.5187255179357219,2.0550415302724154
0.6949265918582817,2.333230973152028
0.1163419872882876,1.500882268522009
0.3325920317455411,1.6927080539970043
0.9488403405682886,2.8972804516637134
0.4860863955313719,1.9532275475981962
0.592538303163871,1.719415052387832
0.28978626523982487,1.4600851293473847
0.24530697279412472,1.6265172932243255
0.2520665951884815,1.264043907741148
0.9104896009124922,3.0635997315032513
0.7999015295556465,2.2679665361738763
0.7681917250068102,2.5616093854842323
0.8945040947140417,2.7475778430345916
0.5174201128686767,2.2992707746416086
0.8909158389348326,3.0956676374488077
0.5976260002766087,2.492647671763117
0.9276001332112335,2.704986282093733
0.26421559579364884,1.284336743233044
0.979951738194384,2.9783972624138335
0.2359876121881247,1.568188880100887
0.9626094881050526,2.763545493276971
0.7980500662455422,2.813826806623836
0.25623038816317223,1.764151321923619
0.6410352330703375,2.4433934638702084
0.3625499876528856,1.2498304459497585
0.18572123506871874,1.3730001187171954
0.20981641062625822,1.510011473886399
0.046610508894874725,1.1267726241349771
0.8836581815121639,3.028641724287511
0.3258481104574438,1.6907052195238397
0.42426591750792875,1.902018277082396
0.6688336453297187,2.6362425537781156
0.7944800361533747,2.586365580640706
0.8981889107422084,2.685033192592463
0.06894783072181576,1.3110798933830727
0.34607686535814264,1.7669783191099204
0.36405998425873,1.8205255933362474
0.33846542364872023,1.7760499732894028
0.43601063300092013,1.8827526426977297
0.6554882527789988,2.1998545904102698
0.4622761752199255,2.0551768433732294
0.12060231608514582,1.3929830061159836
0.9690626863477487,3.0312201434586923
0.3934796322790187,1.611159997950307
0.4808225265904966,1.8388409550210443
0.2921595683587067,1.7270789194080767
0.986695073910066,2.656318250807711
0.1419062280816784,1.3053622306481256
0.3853815740480454,1.7854373376515595
0.7314263529874567,2.1213709447907183
0.12194761333180326,1.2095674753345809
0.7644632909544787,2.3469381081894527
0.8929205975649636,2.949482325783359
0.7261060837870624,2.175630568435698
0.9090660179200033,2.838913414741885
0.5954541819810569,2.2804185794375194
0.24954332297283655,1.596087602379057
0.7610032785832594,2.1744091122527474
0.06008343225536228,1.198605722995311
0.9112077574682309,3.0075156120584787
0.14534859056937255,1.3344155971892604
0.5354664820761335,2.017122833997475
0.42899777135159056,2.02035629804644
0.24882757213065299,1.501677142222223
0.5514534621440481,1.949877424881211
0.5227249589026295,1.951490617059961
0.661487426690662,1.9160925395834
0.37048041906614526,1.6961930059048984
0.1444448494566325,1.3734964598382875
0.5625220743529876,2.319711001033887
0.1173058968513373,1.2069324153900993
0.7156519233970106,2.663921329786448
0.46260605293701007,1.8940744878771427
0.9069701886445243,2.76300104719665
0.18166115415500372,1.4338948540746845
0.21373322450845134,1.648873996964006
0.704406650979684,2.3379108441113607
0.4450813580960561,1.8676016146418253
0.41932690536231554,2.108549055024516
0.25991244970342764,1.591470407457002
0.2980943431524552,1.6764500182738422
0.7136892276727413,2.5738673647884656
0.9349707234982099,3.001058654285175
0.5850985818739444,2.2693374823226593
0.7567272580216244,2.258116738749969
0.999166842153864,2.9360258720631713
0.22831886625475173,1.7740232755525502
0.6886788092178631,2.191255088700927
0.25884114187443585,1.6350119277340964
0.6844098901521118,2.490882432163919
0.7048017228938389,2.3111364914171957
0.6515077008315416,1.973350145110599
0.558130575287844,2.2590811718482704
